,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
322,Princess,$537,0.40,Very Good,H,SI2,Apr 20
323,Princess,$538,0.30,Very Good,F,VVS1,Apr 19
324,Princess,$538,0.30,Very Good,E,VVS2,Apr 19
325,Princess,$538,0.41,Very Good,I,SI1,Apr 20
326,Princess,$539,0.33,Very Good,E,VS2,Apr 17
327,Princess,$539,0.40,Very Good,J,VS1,Apr 20
328,Princess,$540,0.31,Very Good,E,VVS2,Apr 17
329,Princess,$540,0.31,Very Good,E,VVS2,Apr 17
330,Princess,$540,0.31,Very Good,E,VVS2,Apr 17
331,Princess,$540,0.34,Very Good,G,VVS2,Apr 19
332,Princess,$540,0.34,Very Good,F,VVS2,Apr 14
333,Princess,$541,0.30,Very Good,E,VVS2,Apr 19
334,Princess,$541,0.30,Very Good,E,VVS2,Apr 19
335,Princess,$541,0.35,Very Good,G,VVS2,Apr 19
336,Princess,$541,0.30,Very Good,F,VS2,Apr 19
337,Princess,$541,0.30,Very Good,E,VS2,Apr 17
338,Princess,$542,0.31,Very Good,E,VS1,Apr 19
339,Princess,$542,0.31,Very Good,E,VS1,Apr 19
340,Princess,$542,0.30,Very Good,E,VS2,Apr 19
341,Princess,$543,0.30,Very Good,E,VVS2,Apr 19
342,Princess,$543,0.30,Very Good,E,VVS2,Apr 19
343,Princess,$543,0.30,Very Good,E,VVS2,Apr 19
344,Princess,$544,0.40,Very Good,J,VS1,Apr 17
345,Princess,$545,0.30,Very Good,E,VVS2,Apr 19
346,Princess,$545,0.30,Very Good,E,VVS2,Apr 19
347,Princess,$546,0.34,Very Good,F,SI1,Apr 14
348,Princess,$547,0.31,Very Good,E,VS1,Apr 19
349,Princess,$547,0.31,Very Good,E,VS1,Apr 19
350,Princess,$548,0.40,Very Good,G,SI1,Apr 24
351,Princess,$548,0.31,Very Good,F,VS1,Apr 19
352,Princess,$548,0.30,Very Good,D,VS2,Apr 19
353,Princess,$548,0.40,Very Good,E,SI2,Apr 20
354,Princess,$548,0.30,Very Good,E,VS1,Apr 19
355,Princess,$549,0.31,Very Good,E,VS1,Apr 19
356,Princess,$549,0.31,Very Good,E,VS1,Apr 19
357,Princess,$549,0.31,Very Good,E,VS1,Apr 19
358,Princess,$549,0.31,Very Good,E,VS1,Apr 19
359,Princess,$549,0.31,Very Good,E,VS1,Apr 19
360,Princess,$549,0.31,Very Good,E,VS2,Apr 17
361,Princess,$550,0.30,Very Good,D,VS1,Apr 19
362,Princess,$550,0.33,Very Good,F,VVS2,Apr 14
363,Princess,$550,0.32,Very Good,E,VVS2,Apr 14
364,Princess,$551,0.30,Very Good,D,VS1,Apr 17
365,Princess,$551,0.32,Very Good,D,VS2,Apr 17
366,Princess,$551,0.32,Very Good,D,VS2,Apr 17
367,Princess,$551,0.31,Very Good,E,VS1,Apr 19
368,Princess,$551,0.31,Very Good,E,VS1,Apr 19
369,Princess,$551,0.31,Very Good,E,VS1,Apr 19
370,Princess,$551,0.31,Very Good,E,VS1,Apr 19
371,Princess,$551,0.31,Very Good,D,VS2,Apr 14
372,Princess,$552,0.30,Very Good,E,VVS2,Apr 19
373,Princess,$552,0.30,Very Good,E,VVS2,Apr 19
374,Princess,$552,0.30,Very Good,E,VVS1,Apr 19
375,Princess,$552,0.34,Very Good,F,VVS2,Apr 19
376,Princess,$552,0.34,Very Good,F,VVS2,Apr 19
377,Princess,$552,0.30,Very Good,D,VS1,Apr 19
378,Princess,$552,0.32,Very Good,H,VVS2,Apr 17
379,Princess,$552,0.34,Very Good,E,SI1,Apr 17
380,Princess,$552,0.30,Very Good,D,VS1,Apr 19
381,Princess,$552,0.30,Very Good,D,VS2,Apr 14
382,Princess,$553,0.31,Very Good,E,VVS2,Apr 19
383,Princess,$554,0.31,Very Good,E,VS1,Apr 19
384,Princess,$555,0.31,Very Good,E,VVS2,Apr 19
385,Princess,$555,0.32,Very Good,D,VVS1,Apr 19
386,Princess,$555,0.30,Very Good,D,VS2,Apr 19
387,Princess,$555,0.30,Very Good,E,VVS2,Apr 19
388,Princess,$555,0.35,Very Good,G,SI1,Apr 20
389,Princess,$555,0.31,Very Good,D,VS1,Apr 18
390,Princess,$556,0.33,Very Good,F,VVS1,Apr 19
391,Princess,$557,0.30,Very Good,E,VVS2,Apr 19
392,Princess,$557,0.30,Very Good,E,VVS2,Apr 19
393,Princess,$557,0.30,Very Good,D,VS1,Apr 19
394,Princess,$557,0.31,Very Good,F,VS2,Apr 19
395,Princess,$557,0.30,Very Good,F,VVS2,Apr 19
396,Princess,$557,0.30,Very Good,E,VS1,Apr 19
397,Princess,$557,0.30,Very Good,E,VVS2,Apr 19
398,Princess,$557,0.32,Very Good,E,VS2,Apr 17
399,Princess,$557,0.31,Very Good,E,VS2,Apr 17
400,Princess,$557,0.47,Very Good,F,SI2,Apr 20
401,Princess,$558,0.28,Very Good,E,VVS2,Apr 10
402,Princess,$558,0.31,Very Good,E,VS1,Apr 19
