,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
271,Emerald,$555,0.40,Very Good,I,VS2,Feb 16
272,Emerald,$556,0.40,Very Good,I,SI1,Feb 14
273,Emerald,$556,0.41,Very Good,J,IF,Feb 22
274,Emerald,$557,0.41,Very Good,G,SI1,Feb 16
275,Emerald,$557,0.30,Very Good,G,VVS1,Feb 16
276,Emerald,$557,0.40,Very Good,E,SI1,Feb 13
277,Emerald,$558,0.40,Very Good,F,SI1,Feb 16
278,Emerald,$559,0.51,Very Good,G,SI2,Feb 22
279,Emerald,$559,0.40,Very Good,J,VVS1,Feb 17
280,Emerald,$560,0.40,Very Good,F,SI1,Feb 16
281,Emerald,$560,0.38,Very Good,D,SI1,Feb 16
282,Emerald,$560,0.50,Very Good,F,SI2,Feb 13
283,Emerald,$560,0.51,Very Good,F,SI2,Feb 13
284,Emerald,$560,0.39,Very Good,I,SI1,Feb 13
285,Emerald,$561,0.36,Very Good,H,VVS1,Feb 16
286,Emerald,$561,0.35,Very Good,H,VS2,Feb 13
287,Emerald,$563,0.40,Very Good,F,SI1,Feb 16
288,Emerald,$563,0.40,Very Good,I,VS2,Feb 16
289,Emerald,$564,0.30,Very Good,E,VVS2,Feb 16
290,Emerald,$565,0.33,Very Good,E,VVS2,Feb 22
291,Emerald,$565,0.33,Very Good,G,IF,Feb 17
292,Emerald,$566,0.37,Very Good,I,VVS1,Feb 16
293,Emerald,$566,0.30,Very Good,E,VVS1,Feb 16
294,Emerald,$566,0.31,Very Good,D,VS2,Feb 14
295,Emerald,$567,0.37,Very Good,D,VVS1,Feb 10
296,Emerald,$568,0.35,Very Good,F,VS2,Feb 16
297,Emerald,$568,0.30,Very Good,E,VVS1,Feb 13
298,Emerald,$568,0.30,Very Good,D,VVS2,Feb 13
299,Emerald,$568,0.50,Very Good,G,SI2,Feb 22
300,Emerald,$569,0.40,Very Good,G,SI1,Feb 16
301,Emerald,$569,0.40,Very Good,G,SI1,Feb 16
302,Emerald,$569,0.41,Very Good,G,SI1,Feb 16
303,Emerald,$569,0.40,Very Good,G,SI1,Feb 16
304,Emerald,$570,0.38,Very Good,F,VVS2,Feb 13
305,Emerald,$570,0.40,Very Good,H,VS2,Feb 13
306,Emerald,$570,0.31,Very Good,E,VVS2,Feb 13
307,Emerald,$571,0.40,Very Good,G,SI1,Feb 16
308,Emerald,$571,0.40,Very Good,G,SI1,Feb 16
309,Emerald,$571,0.40,Very Good,F,SI1,Feb 16
310,Emerald,$571,0.33,Very Good,F,VVS2,Feb 16
311,Emerald,$573,0.41,Very Good,F,SI1,Feb 16
312,Emerald,$574,0.34,Very Good,G,VVS1,Feb 16
313,Emerald,$574,0.40,Very Good,F,SI1,Feb 14
314,Emerald,$575,0.31,Very Good,D,VS1,Feb 14
315,Emerald,$575,0.29,Very Good,D,VS1,Feb 14
316,Emerald,$576,0.40,Very Good,F,SI1,Feb 16
317,Emerald,$576,0.30,Very Good,D,VS1,Feb 14
318,Emerald,$576,0.36,Very Good,H,VS2,Feb 13
319,Emerald,$576,0.36,Very Good,H,VS2,Feb 13
320,Emerald,$576,0.30,Very Good,D,VS1,Feb 13
321,Emerald,$577,0.45,Very Good,J,VVS1,Feb 16
322,Emerald,$577,0.40,Very Good,I,VS2,Feb 16
323,Emerald,$577,0.33,Very Good,H,VS2,Feb 13
324,Emerald,$578,0.41,Very Good,G,SI1,Feb 17
325,Emerald,$579,0.40,Very Good,G,SI1,Feb 16
326,Emerald,$579,0.40,Very Good,H,VS2,Feb 16
327,Emerald,$579,0.40,Very Good,G,SI1,Feb 16
328,Emerald,$579,0.40,Very Good,F,SI1,Feb 16
329,Emerald,$579,0.37,Very Good,F,VS2,Feb 16
330,Emerald,$579,0.40,Very Good,F,SI1,Feb 16
331,Emerald,$579,0.30,Very Good,D,VVS2,Feb 14
332,Emerald,$580,0.40,Very Good,I,VS2,Feb 16
333,Emerald,$580,0.50,Very Good,G,SI2,Feb 16
334,Emerald,$581,0.42,Very Good,F,SI1,Feb 16
335,Emerald,$581,0.40,Very Good,F,SI1,Feb 16
336,Emerald,$581,0.40,Very Good,G,SI1,Feb 16
337,Emerald,$583,0.38,Very Good,H,VVS1,Feb 16
338,Emerald,$584,0.40,Very Good,E,SI1,Feb 16
339,Emerald,$586,0.50,Very Good,G,SI2,Feb 16
340,Emerald,$586,0.40,Very Good,F,SI1,Feb 16
