,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
443,Asscher,"$2,205",0.75,Very Good,E,SI1,Feb 10
444,Asscher,"$2,206",0.72,Very Good,D,VVS2,Feb 16
445,Asscher,"$2,208",0.70,Very Good,G,VS1,Feb 10
446,Asscher,"$2,209",0.72,Very Good,F,VVS1,Feb 22
447,Asscher,"$2,216",0.71,Very Good,H,VS1,Feb 10
448,Asscher,"$2,217",0.71,Very Good,G,VS1,Feb 17
449,Asscher,"$2,219",0.70,Very Good,D,VVS2,Feb 16
450,Asscher,"$2,220",1.02,Very Good,J,SI2,Feb 17
451,Asscher,"$2,227",0.70,Very Good,H,IF,Feb 21
452,Asscher,"$2,231",1.01,Very Good,J,SI1,Feb 22
453,Asscher,"$2,233",0.91,Very Good,F,SI2,Feb 22
454,Asscher,"$2,241",0.80,Very Good,E,VS2,Feb 22
455,Asscher,"$2,244",0.80,Very Good,G,VVS1,Feb 20
456,Asscher,"$2,247",0.80,Very Good,H,VS1,Feb 22
457,Asscher,"$2,248",0.83,Very Good,E,VS2,Feb 20
458,Asscher,"$2,259",0.70,Very Good,E,VS2,Feb 10
459,Asscher,"$2,259",0.70,Very Good,E,VS2,Feb 10
460,Asscher,"$2,260",0.79,Very Good,H,VS1,Feb 10
461,Asscher,"$2,265",0.91,Very Good,H,SI1,Feb 22
462,Asscher,"$2,267",0.70,Very Good,F,VVS2,Feb 16
463,Asscher,"$2,268",0.72,Very Good,G,VS1,Feb 10
