,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
382,Heart,$947,0.43,Very Good,E,VVS1,Feb 21
383,Heart,$948,0.50,Very Good,H,VS2,Feb 16
384,Heart,$949,0.50,Very Good,J,VVS2,Feb 13
385,Heart,$950,0.55,Very Good,I,VS2,Feb 16
386,Heart,$951,0.50,Very Good,E,SI1,Feb 16
387,Heart,$951,0.41,Very Good,D,VS2,Feb 14
388,Heart,$951,0.41,Very Good,F,VS1,Feb 14
389,Heart,$951,0.41,Very Good,F,VS1,Feb 14
390,Heart,$952,0.50,Very Good,H,VS2,Feb 16
391,Heart,$952,0.51,Very Good,E,SI1,Feb 16
392,Heart,$952,0.51,Very Good,E,SI2,Feb 16
393,Heart,$953,0.51,Very Good,D,SI2,Feb 16
394,Heart,$954,0.46,Very Good,D,SI1,Feb 14
395,Heart,$954,0.51,Very Good,I,VVS2,Feb 17
396,Heart,$955,0.51,Very Good,E,VS2,Feb 17
397,Heart,$956,0.50,Very Good,I,VVS2,Feb 16
398,Heart,$957,0.50,Very Good,E,SI2,Feb 14
399,Heart,$958,0.42,Very Good,H,IF,Feb 14
400,Heart,$958,0.50,Very Good,I,VVS1,Feb 16
401,Heart,$959,0.55,Very Good,J,VVS1,Feb 21
402,Heart,$960,0.60,Very Good,I,SI1,Feb 16
403,Heart,$960,0.50,Very Good,H,VS2,Feb 16
404,Heart,$962,0.50,Very Good,G,VS2,Feb 17
405,Heart,$963,0.40,Very Good,F,IF,Feb 21
406,Heart,$963,0.50,Very Good,H,VS1,Feb 22
407,Heart,$963,0.41,Very Good,F,VS1,Feb 14
408,Heart,$963,0.41,Very Good,H,VVS1,Feb 14
409,Heart,$963,0.50,Very Good,E,SI1,Feb 16
410,Heart,$964,0.40,Very Good,F,VVS2,Feb 14
411,Heart,$966,0.52,Very Good,E,SI2,Feb 14
412,Heart,$966,0.46,Very Good,G,VS2,Feb 14
413,Heart,$967,0.50,Very Good,D,SI1,Feb 16
414,Heart,$968,0.51,Very Good,F,SI1,Feb 16
415,Heart,$968,0.52,Very Good,I,VVS1,Feb 22
416,Heart,$969,0.52,Very Good,D,SI1,Feb 27
417,Heart,$969,0.50,Very Good,I,VVS2,Feb 16
418,Heart,$970,0.50,Very Good,H,VVS1,Feb 17
419,Heart,$970,0.52,Very Good,F,VS1,Feb 17
420,Heart,$971,0.51,Very Good,I,VS2,Feb 17
421,Heart,$971,0.50,Very Good,E,SI1,Feb 16
422,Heart,$972,0.50,Very Good,G,VS2,Feb 16
423,Heart,$972,0.51,Very Good,I,VVS2,Feb 17
424,Heart,$972,0.51,Very Good,F,SI1,Feb 17
425,Heart,$973,0.51,Very Good,H,VVS1,Feb 22
426,Heart,$973,0.50,Very Good,F,SI1,Feb 16
427,Heart,$974,0.50,Very Good,F,VS2,Feb 16
428,Heart,$974,0.53,Very Good,D,VVS1,Feb 16
429,Heart,$974,0.50,Very Good,G,VS2,Feb 17
430,Heart,$974,0.53,Very Good,I,SI1,Feb 14
431,Heart,$975,0.50,Very Good,E,SI1,Feb 16
432,Heart,$976,0.59,Very Good,F,SI1,Feb 17
433,Heart,$977,0.50,Very Good,E,VS1,Feb 16
434,Heart,$977,0.50,Very Good,I,VS2,Feb 22
435,Heart,$977,0.51,Very Good,E,SI1,Feb 16
436,Heart,$979,0.50,Very Good,E,SI1,Feb 17
437,Heart,$981,0.50,Very Good,F,SI1,Feb 16
438,Heart,$983,0.50,Very Good,H,VS1,Feb 17
439,Heart,$985,0.42,Very Good,H,VVS1,Feb 14
440,Heart,$986,0.60,Very Good,E,SI2,Feb 16
441,Heart,$988,0.50,Very Good,F,SI1,Feb 16
442,Heart,$989,0.50,Very Good,H,VS1,Feb 16
443,Heart,$989,0.50,Very Good,D,SI1,Feb 17
444,Heart,$990,0.50,Very Good,G,VS2,Feb 16
445,Heart,$991,0.50,Very Good,E,SI1,Feb 13
446,Heart,$991,0.34,Very Good,D,IF,Feb 14
447,Heart,$992,0.43,Very Good,D,VVS1,Feb 21
448,Heart,$993,0.50,Very Good,D,SI1,Feb 16
449,Heart,$993,0.50,Very Good,F,VS2,Feb 16
450,Heart,$993,0.50,Very Good,D,SI1,Feb 16
451,Heart,$994,0.52,Very Good,D,VS2,Feb 17
452,Heart,$994,0.50,Very Good,I,IF,Feb 16
453,Heart,$994,0.50,Very Good,G,VS2,Feb 16
454,Heart,$997,0.52,Very Good,F,VS2,Feb 16
455,Heart,$998,0.50,Very Good,D,SI1,Feb 16
456,Heart,$998,0.51,Very Good,H,SI1,Feb 10
457,Heart,$999,0.50,Very Good,G,VS2,Feb 16
458,Heart,"$1,002",0.50,Very Good,E,SI1,Feb 16
